Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2012M03,Apartamentos,Viajeros,Espańa,TOTAL,546280.0
2012M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,158210.0
2012M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,388070.0
2012M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,4354.0
2012M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,4253.0
2012M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,101.0
2012M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,3997765.0
2012M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,615808.0
2012M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3381957.0
2012M04,TOTAL,Viajeros,La Rioja,TOTAL,65580.0
2012M04,TOTAL,Viajeros,La Rioja,Residentes en Espańa,57351.0
2012M04,TOTAL,Viajeros,La Rioja,No residentes en Espańa,8229.0
2012M04,TOTAL,Viajeros,Espańa,TOTAL,8433620.0
2012M04,TOTAL,Viajeros,Espańa,Residentes en Espańa,4701243.0
2012M04,TOTAL,Viajeros,Espańa,No residentes en Espańa,3732377.0
2012M04,TOTAL,Pernoctaciones,La Rioja,TOTAL,137423.0
2012M04,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,124434.0
2012M04,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,12989.0
2012M04,TOTAL,Pernoctaciones,Espańa,TOTAL,27801602.0
2012M04,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,12154901.0
2012M04,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,15646701.0
2012M04,HOTELES,Viajeros,La Rioja,TOTAL,48701.0
2012M04,HOTELES,Viajeros,La Rioja,Residentes en Espańa,41349.0
2012M04,HOTELES,Viajeros,La Rioja,No residentes en Espańa,7352.0
2012M04,HOTELES,Viajeros,Espańa,TOTAL,7103714.0
2012M04,HOTELES,Viajeros,Espańa,Residentes en Espańa,3877984.0
2012M04,HOTELES,Viajeros,Espańa,No residentes en Espańa,3225730.0
2012M04,HOTELES,Pernoctaciones,La Rioja,TOTAL,85865.0
2012M04,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,74644.0
2012M04,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,11221.0
2012M04,HOTELES,Pernoctaciones,Espańa,TOTAL,21445225.0
2012M04,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,9338052.0
2012M04,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,12107173.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,16879.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,16002.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,877.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1329906.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,823259.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,506647.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,51558.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,49790.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,1768.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,6356377.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,2816849.0
2012M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,3539528.0
2012M04,Camping,Viajeros,La Rioja,TOTAL,11707.0
2012M04,Camping,Viajeros,La Rioja,Residentes en Espańa,11025.0
2012M04,Camping,Viajeros,La Rioja,No residentes en Espańa,682.0
2012M04,Camping,Viajeros,Espańa,TOTAL,439009.0
2012M04,Camping,Viajeros,Espańa,Residentes en Espańa,332096.0
2012M04,Camping,Viajeros,Espańa,No residentes en Espańa,106913.0
2012M04,Camping,Pernoctaciones,La Rioja,TOTAL,35601.0
2012M04,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,34523.0
2012M04,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,1078.0
2012M04,Camping,Pernoctaciones,Espańa,TOTAL,1806114.0
2012M04,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1147487.0
2012M04,Camping,Pernoctaciones,Espańa,No residentes en Espańa,658627.0
2012M04,Turismo Rural,Viajeros,La Rioja,TOTAL,2770.0
2012M04,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2604.0
2012M04,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,166.0
2012M04,Turismo Rural,Viajeros,Espańa,TOTAL,276853.0
2012M04,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,244897.0
2012M04,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,31956.0
2012M04,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,8678.0
2012M04,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,8084.0
2012M04,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,594.0
2012M04,Turismo Rural,Pernoctaciones,Espańa,TOTAL,777128.0
2012M04,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,654763.0
2012M04,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,122365.0
2012M04,Apartamentos,Viajeros,La Rioja,TOTAL,2402.0
2012M04,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2373.0
2012M04,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,29.0
2012M04,Apartamentos,Viajeros,Espańa,TOTAL,614044.0
2012M04,Apartamentos,Viajeros,Espańa,Residentes en Espańa,246266.0
2012M04,Apartamentos,Viajeros,Espańa,No residentes en Espańa,367778.0
2012M04,Apartamentos,Pernoctaciones,La Rioja,TOTAL,7279.0
2012M04,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,7183.0
2012M04,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,96.0
2012M04,Apartamentos,Pernoctaciones,Espańa,TOTAL,3773135.0
2012M04,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1014599.0
2012M04,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,2758536.0
2012M05,TOTAL,Viajeros,La Rioja,TOTAL,60569.0
2012M05,TOTAL,Viajeros,La Rioja,Residentes en Espańa,44195.0
2012M05,TOTAL,Viajeros,La Rioja,No residentes en Espańa,16374.0
2012M05,TOTAL,Viajeros,Espańa,TOTAL,9008618.0
2012M05,TOTAL,Viajeros,Espańa,Residentes en Espańa,4255071.0
2012M05,TOTAL,Viajeros,Espańa,No residentes en Espańa,4753547.0
2012M05,TOTAL,Pernoctaciones,La Rioja,TOTAL,104445.0
2012M05,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,78466.0
2012M05,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,25979.0
2012M05,TOTAL,Pernoctaciones,Espańa,TOTAL,30860605.0
2012M05,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,9852839.0
2012M05,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,21007766.0
2012M05,HOTELES,Viajeros,La Rioja,TOTAL,48922.0
2012M05,HOTELES,Viajeros,La Rioja,Residentes en Espańa,34241.0
2012M05,HOTELES,Viajeros,La Rioja,No residentes en Espańa,14681.0
2012M05,HOTELES,Viajeros,Espańa,TOTAL,7725235.0
2012M05,HOTELES,Viajeros,Espańa,Residentes en Espańa,3610640.0
2012M05,HOTELES,Viajeros,Espańa,No residentes en Espańa,4114595.0
2012M05,HOTELES,Pernoctaciones,La Rioja,TOTAL,81157.0
2012M05,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,58486.0
2012M05,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,22671.0
2012M05,HOTELES,Pernoctaciones,Espańa,TOTAL,24628932.0
2012M05,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,7846939.0
2012M05,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,16781993.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,11647.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,9954.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1693.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1283383.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,644431.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,638952.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,23288.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,19980.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,3308.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,6231673.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,2005900.0
2012M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4225773.0
2012M05,Camping,Viajeros,La Rioja,TOTAL,8093.0
2012M05,Camping,Viajeros,La Rioja,Residentes en Espańa,6641.0
2012M05,Camping,Viajeros,La Rioja,No residentes en Espańa,1452.0
2012M05,Camping,Viajeros,Espańa,TOTAL,415901.0
2012M05,Camping,Viajeros,Espańa,Residentes en Espańa,278162.0
2012M05,Camping,Viajeros,Espańa,No residentes en Espańa,137739.0
2012M05,Camping,Pernoctaciones,La Rioja,TOTAL,16003.0
2012M05,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,13165.0
2012M05,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,2838.0
2012M05,Camping,Pernoctaciones,Espańa,TOTAL,1814610.0
2012M05,Camping,Pernoctaciones,Espańa,Residentes en Espańa,895672.0
2012M05,Camping,Pernoctaciones,Espańa,No residentes en Espańa,918938.0
2012M05,Turismo Rural,Viajeros,La Rioja,TOTAL,2500.0
2012M05,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2300.0
2012M05,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,200.0
2012M05,Turismo Rural,Viajeros,Espańa,TOTAL,209873.0
2012M05,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,164201.0
2012M05,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,45672.0
2012M05,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,4646.0
2012M05,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,4337.0
2012M05,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,309.0
2012M05,Turismo Rural,Pernoctaciones,Espańa,TOTAL,484017.0
2012M05,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,325000.0
2012M05,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,159017.0
2012M05,Apartamentos,Viajeros,La Rioja,TOTAL,1054.0
2012M05,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1013.0
2012M05,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,41.0
2012M05,Apartamentos,Viajeros,Espańa,TOTAL,657609.0
2012M05,Apartamentos,Viajeros,Espańa,Residentes en Espańa,202068.0
2012M05,Apartamentos,Viajeros,Espańa,No residentes en Espańa,455541.0
2012M05,Apartamentos,Pernoctaciones,La Rioja,TOTAL,2639.0
2012M05,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,2478.0
2012M05,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,161.0
2012M05,Apartamentos,Pernoctaciones,Espańa,TOTAL,3933046.0
2012M05,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,785228.0
2012M05,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3147818.0
2012M06,TOTAL,Viajeros,La Rioja,TOTAL,60862.0
2012M06,TOTAL,Viajeros,La Rioja,Residentes en Espańa,49442.0
2012M06,TOTAL,Viajeros,La Rioja,No residentes en Espańa,11420.0
2012M06,TOTAL,Viajeros,Espańa,TOTAL,10470915.0
2012M06,TOTAL,Viajeros,Espańa,Residentes en Espańa,5235528.0
2012M06,TOTAL,Viajeros,Espańa,No residentes en Espańa,5235387.0
2012M06,TOTAL,Pernoctaciones,La Rioja,TOTAL,110745.0
2012M06,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,91886.0
2012M06,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,18859.0
2012M06,TOTAL,Pernoctaciones,Espańa,TOTAL,39565705.0
2012M06,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,13308999.0
2012M06,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,26256706.0
2012M06,HOTELES,Viajeros,La Rioja,TOTAL,44647.0
2012M06,HOTELES,Viajeros,La Rioja,Residentes en Espańa,35411.0
2012M06,HOTELES,Viajeros,La Rioja,No residentes en Espańa,9236.0
2012M06,HOTELES,Viajeros,Espańa,TOTAL,8587613.0
2012M06,HOTELES,Viajeros,Espańa,Residentes en Espańa,4164269.0
2012M06,HOTELES,Viajeros,Espańa,No residentes en Espańa,4423344.0
2012M06,HOTELES,Pernoctaciones,La Rioja,TOTAL,77073.0
2012M06,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,62710.0
2012M06,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,14363.0
2012M06,HOTELES,Pernoctaciones,Espańa,TOTAL,30243838.0
2012M06,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,9674462.0
2012M06,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,20569376.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,16215.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,14031.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,2184.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1883302.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1071259.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,812043.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,33672.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,29176.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,4496.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,9321867.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,3634537.0
2012M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,5687330.0
2012M06,Camping,Viajeros,La Rioja,TOTAL,12172.0
2012M06,Camping,Viajeros,La Rioja,Residentes en Espańa,10164.0
2012M06,Camping,Viajeros,La Rioja,No residentes en Espańa,2008.0
2012M06,Camping,Viajeros,Espańa,TOTAL,705262.0
2012M06,Camping,Viajeros,Espańa,Residentes en Espańa,519954.0
2012M06,Camping,Viajeros,Espańa,No residentes en Espańa,185308.0
2012M06,Camping,Pernoctaciones,La Rioja,TOTAL,25866.0
2012M06,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,21845.0
2012M06,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,4021.0
2012M06,Camping,Pernoctaciones,Espańa,TOTAL,2978592.0
2012M06,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1746008.0
2012M06,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1232584.0
2012M06,Turismo Rural,Viajeros,La Rioja,TOTAL,2284.0
2012M06,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2216.0
2012M06,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,68.0
2012M06,Turismo Rural,Viajeros,Espańa,TOTAL,224947.0
2012M06,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,183083.0
2012M06,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,41864.0
2012M06,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,4132.0
2012M06,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,4064.0
2012M06,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,68.0
2012M06,Turismo Rural,Pernoctaciones,Espańa,TOTAL,540244.0
2012M06,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,374475.0
2012M06,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,165769.0
2012M06,Apartamentos,Viajeros,La Rioja,TOTAL,1759.0
2012M06,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1651.0
2012M06,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,108.0
2012M06,Apartamentos,Viajeros,Espańa,TOTAL,953093.0
2012M06,Apartamentos,Viajeros,Espańa,Residentes en Espańa,368222.0
2012M06,Apartamentos,Viajeros,Espańa,No residentes en Espańa,584871.0
2012M06,Apartamentos,Pernoctaciones,La Rioja,TOTAL,3674.0
2012M06,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,3267.0
2012M06,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,407.0
2012M06,Apartamentos,Pernoctaciones,Espańa,TOTAL,5803031.0
2012M06,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1514054.0
2012M06,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,4288977.0
2012M07,TOTAL,Viajeros,La Rioja,TOTAL,73916.0
2012M07,TOTAL,Viajeros,La Rioja,Residentes en Espańa,62084.0
2012M07,TOTAL,Viajeros,La Rioja,No residentes en Espańa,11832.0
2012M07,TOTAL,Viajeros,Espańa,TOTAL,12472594.0
2012M07,TOTAL,Viajeros,Espańa,Residentes en Espańa,6103960.0
2012M07,TOTAL,Viajeros,Espańa,No residentes en Espańa,6368634.0
2012M07,TOTAL,Pernoctaciones,La Rioja,TOTAL,180984.0
2012M07,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,159919.0
2012M07,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,21065.0
2012M07,TOTAL,Pernoctaciones,Espańa,TOTAL,54599312.0
2012M07,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,19789673.0
2012M07,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,34809639.0
2012M07,HOTELES,Viajeros,La Rioja,TOTAL,45345.0
2012M07,HOTELES,Viajeros,La Rioja,Residentes en Espańa,36789.0
2012M07,HOTELES,Viajeros,La Rioja,No residentes en Espańa,8556.0
2012M07,HOTELES,Viajeros,Espańa,TOTAL,9616052.0
2012M07,HOTELES,Viajeros,Espańa,Residentes en Espańa,4578014.0
2012M07,HOTELES,Viajeros,Espańa,No residentes en Espańa,5038038.0
2012M07,HOTELES,Pernoctaciones,La Rioja,TOTAL,80041.0
2012M07,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,65737.0
2012M07,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,14304.0
2012M07,HOTELES,Pernoctaciones,Espańa,TOTAL,37395658.0
2012M07,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,12610694.0
2012M07,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,24784964.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,28571.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,25295.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,3276.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,2856542.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1525946.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,1330596.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,100943.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,94182.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,6761.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,17203654.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,7178979.0
2012M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,10024675.0
2012M07,Camping,Viajeros,La Rioja,TOTAL,23862.0
2012M07,Camping,Viajeros,La Rioja,Residentes en Espańa,21082.0
2012M07,Camping,Viajeros,La Rioja,No residentes en Espańa,2780.0
2012M07,Camping,Viajeros,Espańa,TOTAL,1318630.0
2012M07,Camping,Viajeros,Espańa,Residentes en Espańa,827407.0
2012M07,Camping,Viajeros,Espańa,No residentes en Espańa,491223.0
2012M07,Camping,Pernoctaciones,La Rioja,TOTAL,87907.0
2012M07,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,82638.0
2012M07,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,5269.0
2012M07,Camping,Pernoctaciones,Espańa,TOTAL,7127420.0
2012M07,Camping,Pernoctaciones,Espańa,Residentes en Espańa,3732422.0
2012M07,Camping,Pernoctaciones,Espańa,No residentes en Espańa,3394998.0
2012M07,Turismo Rural,Viajeros,La Rioja,TOTAL,2591.0
2012M07,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2300.0
2012M07,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,291.0
2012M07,Turismo Rural,Viajeros,Espańa,TOTAL,298663.0
2012M07,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,237859.0
2012M07,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,60804.0
2012M07,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,6124.0
2012M07,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,5393.0
2012M07,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,731.0
2012M07,Turismo Rural,Pernoctaciones,Espańa,TOTAL,999621.0
2012M07,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,695715.0
2012M07,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,303906.0
2012M07,Apartamentos,Viajeros,La Rioja,TOTAL,2118.0
2012M07,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,1913.0
2012M07,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,205.0
2012M07,Apartamentos,Viajeros,Espańa,TOTAL,1239249.0
2012M07,Apartamentos,Viajeros,Espańa,Residentes en Espańa,460680.0
2012M07,Apartamentos,Viajeros,Espańa,No residentes en Espańa,778569.0
2012M07,Apartamentos,Pernoctaciones,La Rioja,TOTAL,6912.0
2012M07,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,6151.0
2012M07,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,761.0
2012M07,Apartamentos,Pernoctaciones,Espańa,TOTAL,9076613.0
2012M07,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,2750842.0
2012M07,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,6325771.0
2012M08,TOTAL,Viajeros,La Rioja,TOTAL,92217.0
2012M08,TOTAL,Viajeros,La Rioja,Residentes en Espańa,80595.0
2012M08,TOTAL,Viajeros,La Rioja,No residentes en Espańa,11622.0
2012M08,TOTAL,Viajeros,Espańa,TOTAL,13664048.0
2012M08,TOTAL,Viajeros,Espańa,Residentes en Espańa,7237756.0
2012M08,TOTAL,Viajeros,Espańa,No residentes en Espańa,6426292.0
2012M08,TOTAL,Pernoctaciones,La Rioja,TOTAL,255627.0
2012M08,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,237658.0
2012M08,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,17969.0
2012M08,TOTAL,Pernoctaciones,Espańa,TOTAL,62362414.0
2012M08,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,26469704.0
2012M08,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,35892710.0
2012M08,HOTELES,Viajeros,La Rioja,TOTAL,56730.0
2012M08,HOTELES,Viajeros,La Rioja,Residentes en Espańa,48812.0
2012M08,HOTELES,Viajeros,La Rioja,No residentes en Espańa,7918.0
2012M08,HOTELES,Viajeros,Espańa,TOTAL,10239776.0
2012M08,HOTELES,Viajeros,Espańa,Residentes en Espańa,5213797.0
2012M08,HOTELES,Viajeros,Espańa,No residentes en Espańa,5025979.0
2012M08,HOTELES,Pernoctaciones,La Rioja,TOTAL,104854.0
2012M08,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,92699.0
2012M08,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,12155.0
2012M08,HOTELES,Pernoctaciones,Espańa,TOTAL,40581091.0
2012M08,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,15488372.0
2012M08,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,25092719.0
2012M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,35487.0
2012M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,31783.0
2012M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,3704.0
2012M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,3424272.0
